ANMO00,2593.25
ARU,78.00201416015625
CAN,517.0008544921875
CASY00,2160.5
CCM,5979.5
COR,4308.25
CTAO,5766.5
DRV,38.25
ECH,194.25
ESK,14524.642578125
FFC,1622.5216064453125
KIEV,4575.75
KIP_G00,6758.0
KIP_IU00,6758.0
KMBO,901.0
KONO00,4036.75
LVC00,834.75
MAJO,1618.0
NNA,3080.03515625
OBN,1501.9132080078125
PAF,246.5
RER,608.5
SCZ,64.75
SJG,1159.2484130859375
TAU,7988.642578125
UNM,991.5
YAK,1462.0
