ANMO00,17631614.0
ARU,52559388.0
CAN,14143680.0
CASY00,30331360.0
CCM,26126546.0
COR,28701728.0
CTAO,30580056.0
DRV,6698286.0
ECH,7758361.0
ESK,47345840.0
FFC,54410528.0
KIEV,31549390.0
KIP_G00,26882742.0
KIP_IU00,26882742.0
KMBO,33672036.0
KONO00,29891428.0
LVC00,32188522.0
MAJO,32325774.0
NNA,49456232.0
OBN,49283880.0
PAF,7262059.5
RER,7685351.0
SCZ,4197025.5
SJG,32633592.0
TAU,52594148.0
UNM,15557431.0
YAK,28722778.0
